detail_id,student_ko,student_kr,person_id,student_kr_src,student_en,student_affil,degree,pub_year,degree_ym,dept_major,advisor,지도교수_수동입력여부,title_ko,title_en,keywords,ddc,institution,pages,language,copyright,handle_uri,include_reason
000000076064,노정주,노정주,노정주,원본,,,석사,2017,Aug.17,대학원 인도철학과,정승석,,初轉法輪에서 三轉十二行相의 역할 : Saṅghabhedavastu와 Pāli Vinayapiṭaka를 비교 중심으로,The role of the twelve applications in the three turns of the wheel of the law in the first turning of the wheel of the Dharma: Focusing on the Comparison between Saṅghabhedavastu and Pāli Vinayapiṭaka,"Saṅghabhedavast , Pāli Vinayapiṭaka , 4성제 , 3전12행상",181,동국대학교,"ii, 72p.",한국어,동국대학교 논문은 저작권법에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000076064,dept=인도철학
000000074681,이혜빈,이혜빈,이혜빈,원본,,,석사,2017,Feb.17,대학원 인도철학과,황순일,,A Comparative Study on the Brāhmaṇa chapter in the Dharmapada : on the basis of the Gāndhārī version,,"Dharmapada , Gāndhāri , Brāhmaṇa , Dhammapada , 법구경",181,동국대학교,"iii, 107p.",영어,동국대학교 논문은 저작권법에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000074681,dept=인도철학
000000074627,전민희,전민희,전민희,원본,,,석사,2017,Feb.17,대학원 인도철학과,정승석,,태국의 RAMAKIEN 연구 : Rāmāyaṇa의 수용을 중심으로,The Study on RAMAKIEN of Thailand : Transmission and Acceptance of the Rāmāyaṇa,"Ramakien , 라마키엔 , 라마야나 , 태국",181,동국대학교,125 p.,한국어,동국대학교 논문은 저작권법에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000074627,dept=인도철학
000000076080,최선아,최선아,최선아,원본,,,석사,2017,Aug.17,대학원 인도철학과,김선근,,히란야가르바(Hiraṇyagarbha) 연구 : 샹카라(Sankara)의 우파니샤드 해석을 중심으로,A Study on the Hiraṇyagarbha: With a Focus on Śaṅkara&#039;s Upaniṣad Bhāṣya �,"히란야가르바 , Hiraṇyagarbha , 샹카라 , Śaṅkara , 브라마 , brahmā , 베단타 , vedānta , rajas , nāmarupa , catursthānavāda , Aum , 우파니샤드 , Upaniṣad , 리그베다 , Ṛg Veda",181,동국대학교,87 p.,한국어,동국대학교 논문은 저작권법에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000076080,dept=인도철학
000000077758,이영일,이영일,이영일,원본,,,박사,2018,Aug.18,대학원 인도철학과,정승석,,결가부좌의 전개와 수행론적 의의,The Development and the Practical Significance of Gyeolgabujwa,"결가부좌 , 좌법 , 간다라 , pallaṅka(paryaṅka) , 좌선 , 길상좌 , 항마좌",181,동국대학교,294p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000077758,dept=인도철학
000000077803,이윤희,이윤희,이윤희,원본,,,박사,2018,Aug.18,대학원 인도철학과,정승석,,법화경(法華經)의 법사(法師)에 대한 연구 : ｢법사품｣(法師品)과 ｢법사공덕품｣(法師功德品)을 중심으로,A Study on Preachers in the Lotus Sutra : Focusing on Chapter 10 “The Preacher”and Chapter 19 “The Advantages of a Religious Preacher”,"법화경(Saddharmapūņdarika-sūtra) , 법사(法師 , dharma-bhāṇaka) , 여래사(如來使 , Tathāgata-dūta) , 일승(一乘 , ekayāna)",210,동국대학교,"iv, 264p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000077803,dept=인도철학
000000077791,이진아,이진아,이진아,원본,,,석사,2018,Aug.18,대학원 인도철학과,정승석,,Kali Ray의 TriYoga에 대한 고찰,TriYoga As Ancient Yoga In Modern Times,"하타요가 , 현대요가 , 체위요가 , 고전요가 , 초기하타요가 , 후기하타요가 , TriYoga , Kali Ray",181,동국대학교,110p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000077791,dept=인도철학
000000079659,강대공,강대공,강대공,원본,,,박사,2019,Aug.19,일반대학원 인도철학과,황순일,,불족적의 상징체계 연구 : 108 길상의 형성과 두 가지 pada의 발전,A Study on the Footprint of the Buddha: Formation of 108 auspicious (maṅgala) and the Development of two Pada&#039;s tradition,"불족적 , 붓다빠다 , 길상 , 동남아시아 , 태국 , 번뇌 , 108 , 담마라자 , 데와라자",181,동국대학교,146p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000079659,dept=인도철학
000000079615,박종식,박종식,박종식,원본,,,박사,2019,Aug.19,일반대학원 인도철학과,정승석,,『치선병비요경』의 불교의학 연구,,"부정관 , 불교의학 , 선병 , 선경 , 관경 , 인도의학 , 저거경성 , 대증적 치료 , 수슈르타 상히타 , 치선병 비요경 , 차라카 상히타",181,동국대학교,"iv, 234p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000079615,dept=인도철학
000000079708,양영순,양영순,양영순,원본,,,박사,2019,Aug.19,일반대학원 인도철학과,정승석,,자이나교의 요가 명상론 연구 : Yogaśāstra에 나타난 탄트라 요가와 비교하여,A Study of the Yoga and Meditation theory in Jainism : with Special Reference to Yogaśāstra Compared with Tantra Yoga,"Yogaśāstra , 요가샤스트라 , Hemacandra , 헤마찬드라 , 자이나교 수행 , 자이나교 요가 명상 , Śukla dhyāna , 순수명상 , Dharma dhyāna 다르마명상 , 탄트라 요가",181,동국대학교,"ⅵ, 329p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000079708,dept=인도철학
000000078442,이병재,이병재,이병재,원본,,,석사,2019,Feb.19,대학원 인도철학과,정승석,,Sabbāsava-sutta에 나타난 āsava에 대한 연구,The Study on &#039;āsava&#039; in Sabbāsava-sutta,"번뇌 , 유루 , 초기불교 , 불교 , 극복 , āsava , 견해 , 단속 , 수용 , 인내 , 회피 , 제거 , 수행",181,동국대학교,121p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000078442,dept=인도철학
000000081234,국광희,국광희,국광희,원본,,世仁,박사,2020,Aug.20,일반대학원 인도철학과,정승석,,한국 불교의례의 인도적(印度的) 연원과 설행(設行),,"범패 , 베다 제의 , 수륙재 , 영산재 , 반승",181,동국대학교,186,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000081234,dept=인도철학
000000080567,손경록,손경록,손경록,원본,,,박사,2020,Feb.20,일반대학원 인도철학과,정승석,,소마난다의 재인식론 연구 : Sivadrsti 제1-3장을 중심으로,A study on the Somananda&#039;s Pratyabhijna Theory,"소마난다 , 재인식론 , 바르트르하리 , 언어철학",181,동국대학교,"v, 203p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000080567,dept=인도철학
000000081186,Rev Buddama Vimala Thero,Rev Buddama Vimala Thero,Rev Buddama Vimala Thero,원본,,,석사,2020,Aug.20,일반대학원 인도철학과,황순일,,THE CONCEPT OF MIND (CITTA) IN THE EARLY BUDDHISM : (An Analytical Study Based on Canonical and Commentarial Texts),,&#034;only english&#034;,181,동국대학교,"ix,141p.&#039;",영어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000081186,dept=인도철학
000000081156,구본수,구본수,구본수,원본,,,석사,2020,Aug.20,일반대학원 인도철학과,정승석,,『석보상절』의 라훌라 출가담 연구,,"석보상절 , 라훌라 , 세조",,동국대학교,62p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000081156,dept=인도철학
000000080502,김문선,김문선,김문선,원본,,,석사,2020,Feb.20,일반대학원 인도철학과,김호성,,세친의 『무량수경우파제사 원생게』 연구,,"세친 , 『무량수경우파제사 원생게』 , 『정토론』",181,동국대학교,114p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000080502,dept=인도철학
000000081236,김영돈,김영돈,김영돈,원본,,,석사,2020,Aug.20,일반대학원 인도철학과,정승석,,十方世界의 一佛과 多佛 논쟁 : 北傳 阿毘達磨를 중심으로,Debate Of One Buddha(一佛) and Many Buddhas(多佛 ) In The Ten Direction World Systems(十方世界),"시방세계 , 일불 , 다불",181,동국대학교,119p,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000081236,dept=인도철학
000000081192,정수함,정수함,정수함,원본,,,석사,2020,Aug.20,일반대학원 인도철학과,황순일,,『삼율의결정론』에 나타난 티베트불교 닝마파의 계율사상,,"삼율의(三律儀) , 삼율의결정론(三律儀決定論) , 응아리 뺀첸 뻬마 왕겔 , 대원만(大圓滿) , 구차제승(九次第乘) , 별해탈율의 , 보살율의 , 진언율의 , 삼율의의 통합",181,동국대학교,159p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000081192,dept=인도철학
000000080503,최윤제,최윤제,최윤제,원본,,,석사,2020,Feb.20,일반대학원 인도철학과,정승석,,아쉬탕가 요가의 정체성과 Paramparā의 의의,Identity of Aṣṭāṅga Yoga and Paramparā,"현대 요가 , 아쉬탕가 요가 , 하타 요가 , Paramparā ,",181,동국대학교,74p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000080503,dept=인도철학
000000081714,최인석,최인석,최인석,원본,,,석사,2020,Aug.20,일반대학원 인도철학과,김호성,,비트겐슈타인(Wittgenstein)과 용수( Nagarjuna)의 언어관 비교 연구 : 유사성을 중심으로,A comparative study on language of Wittgenstein and Nagarjuna,"비트겐슈타인 , 나가르주나 , 언어관 비교 , 유사성 , 언어 비판 , 언어 한계 , 언어 치유",181,동국대학교,127,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000081714,dept=인도철학
000000082354,김유리,김유리,김유리,원본,,,박사,2021,Feb.21,일반대학원 인도철학과,서왕모,,차명상(茶冥想)의 이해와 발전방안 : -인성교육으로서의 역할을 중심으로-,A Study on the Understanding and Development of Tea Meditation : Focusing on the Role of Personality Character Education,"차명상 , 인성교육 , 불성 , 계정혜 , 삼학 , 대승불교",,동국대학교,"ii, 184p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000082354,dept=인도철학
000000082951,임혜정,임혜정,임혜정,원본,,,박사,2021,Aug.21,일반대학원 인도철학과,정승석,,『요가야갸발꺄』(Yogayājñavalkya) 연구,A Study of Yogayājñavalkya,"Yogayājñavalkya , 지혜 요가(jñāna-yoga) , 행위 요가(karama- yoga) , 지행합일설(jñāna-karma-samuccaya-vāda) , 8지 요가(aṣṭāṅga-yoga) , 아드바이따 베단따(Advaita-Vedāndta) , 윤회의 길(pravartaka) , 해탈의 길(nivartaka) ,",,동국대학교 일반대학원,"iv, 179 p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000082951,dept=인도철학
000000082163,황갑수,황갑수,황갑수,원본,,,박사,2021,Feb.21,일반대학원 인도철학과,정승석,,한국불교 관욕의식(灌浴儀式) 연구 : 경전적 근거와 설행(設行),A Bathing Rite in Korean Buddhism : Scripture Sources and Implementations,"관욕의식 , 한국관욕 , 불교의식 , 상단관욕 , 중단관욕 , 하단관욕 , 인도의식 , 제식주의 , 중국의식 , 욕불 , 관불 , 엄정팔방 , 개계문 , saṃskāra , 정화의식 , 관정의식 , 법수.",181,동국대학교,219p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000082163,dept=인도철학
000000082202,강원주,강원주,강원주,원본,,,석사,2021,Feb.21,일반대학원 인도철학과,황순일,,구차제정과 열반에 관한 연구 : 빨리 삼장(tipiṭaka)을 중심으로,A Study on the Nine Graduated Stages of Concentrations and Nibbāna: Focused on the Pāli tipiṭaka,"구차제정 , 유여열반 , 무여열반 , 색계 4선 , 무색계 4선정 , 상수멸",181,동국대학교,"ii, 94p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000082202,dept=인도철학
000000082729,고희원,고희원,고희원,원본,,,석사,2021,Aug.21,일반대학원 인도철학과,황순일,,불타전 안의 사문유관 에피소드의 의의에 관한 연구,A Study on the Significance of the Four Passing Sights at Four Gates in Biographies of Buddha,"사문유관 , Lalitavistara , Mahavastu , Buddhacarita",,동국대학교 일반대학원,92 p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000082729,dept=인도철학
000000082496,송진영,송진영,송진영,원본,,,석사,2021,Feb.21,일반대학원 인도철학과,정승석,,붓다의 비구니 11대 제자에 대한 고찰 : -테리가타 주석(Therīgāthā Aṭṭhakathā)을 중심으로-,,"테리가타 , 테리가타 주석서 , 11대 비구니 제자",181,동국대학교,67p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000082496,dept=인도철학
000000082392,이영주,이영주,이영주,원본,,,석사,2021,Feb.21,일반대학원 인도철학과,정승석,,『大乘廣百論釋論』의 수론(Sāṃkhya)연구,A Study Sāṃkhya of Mahāyāna-catuḥśatakaṭīkā-śāstra,"상키야 , 구사론 , 대승광백론석론 , 세친 , 호법",181,동국대학교,91p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000082392,dept=인도철학
000000084624,고대석,고대석,고대석,원본,,,박사,2022,Aug.22,,정승석,,불교에서 호국의 사상과 사례 연구 : -한국불교의 사례를 중심으로-,The Study on Thought and Instances of Protecting the Country in Buddhism : Focusing on Instances of Korean Buddhism,,,동국대학교 일반대학원,225 p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000084624,dept빈값+제목인도철학
000000083832,김영호,김영호,김영호,원본,,명본,박사,2022,Feb.22,,정승석,,불설별미후경의 연원과 변용 연구 : —Śiśumāra와 Makara의 활용을 중심으로—,,,181,동국대학교 일반대학원,146 p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000083832,dept빈값+제목인도철학
000000084078,김원주,김원주,김원주,원본,,,박사,2022,Feb.22,,황순일,,대인상(Mahāpuriṣa-lakkhaṇa) 개념의 성립 연구 : 『락카나숫따(Lakkhaṇasutta)』를 중심으로,A Study on the Genesis of Mahāpuriṣa-lakkhaṇa : with Focus on Lakkhaṇasutta,,,동국대학교 일반대학원,"iii, 193 p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000084078,dept빈값+제목인도철학
000000084699,박경미,박경미,박경미,원본,,,박사,2022,Aug.22,,정승석,,여래장과 공성의 관계 연구 : -갤찹(rGyal tshab)의 『보성론 티카』를 중심으로—,A Study on the Relation between the Buddha Nature and Emptiness Doctrine --Focusing on rGyal tshab of the Ratnagotravibhāga--,,,동국대학교 일반대학원,"iv, 198 p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000084699,dept빈값+제목인도철학
000000084570,최현성,최현성,최현성,원본,,,박사,2022,Aug.22,,정승석,,현대 명상의 연원과 실용성 연구 : 마음챙김과 요가를 중심으로,A Study on the Origin and Practicality of Contemporary Meditation : Focusing on mindfulness and yoga,,,동국대학교 일반대학원,"v, 252p",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000084570,dept빈값+제목인도철학
000000083766,강지훈,강지훈,강지훈,원본,,원준,석사,2022,Feb.22,,황순일,,Poṭṭhapāda Sutta(D9)에 나타난 불교의 자아(attā) 인식 연구,,,181,동국대학교 일반대학원,83 p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000083766,dept빈값+제목인도철학
000000084975,박 현 명,박현명,박현명,원본,,,석사,2022,Aug.22,,김호성,,감뽀빠의 『해탈장엄론』연구: 「지혜 바라밀」장을 중심으로,A Study on the Chapter of the Perfection of Wisdom (Prajñāpāramitā) of Gampopa’s Ornamemt of Precious Liberation (Thar pa rin po che’i rgyan),,,동국대학교 일반대학원,134 p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000084975,dept빈값+제목인도철학
000000084204,윤재현,윤재현,윤재현,원본,,,석사,2022,Feb.22,,황순일,,제법무아와 윤회에 관한 연구,A Study on the anattā and saṃsāra,,181,동국대학교 일반대학원,"ii, 97 p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000084204,dept빈값+제목인도철학
000000084876,최선혜,최선혜,최선혜,원본,,,석사,2022,Aug.22,,황순일,,빨리어본 자따까(Jātaka)에 나타난 꿈(supina)에 관한 연구 : -유형 분석 및 ‘현자의 꿈 해석’ 모티프를 중심으로-,A Study on the supina in the Pāli Jātaka : Focusing on the Type Analysis of the supina and the Motif of ‘Wise man’s Dream Interpretation’,,,동국대학교 일반대학원,"ii, 92 p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000084876,dept빈값+제목인도철학
000000085612,구자현,구자현,구자현,원본,,,박사,2023,Feb.23,,한재희,,The Interdisciplinary Study about Sasipgujae (四十九齋) : Based on the Theory of Antarābhava,,,,동국대학교 일반대학원,202 p.,영어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000085612,dept빈값+제목인도철학
000000086587,이병재,이병재,이병재,원본,,,박사,2023,Aug.23,일반대학원 인도철학과,정승석,,Metta-sutta 주석에 대한 연구 : Paramatthajotikā를 중심으로 : Metta-sutta 주석에 대한 연구: Paramatthajotikā를 중심으로,A study on the commentary of Metta-sutta: Focusing on Paramatthajotikā,"초기불교 , 자애 , 자애경 , 자애수행 , 자애경 주석",181,동국대학교 일반대학원,"iv, 280 p.",한국어,동국대학교 논문은 저작권법에 의해 보호받습니다,http://www.dcollection.net/handler/dgu/000000086587,dept=인도철학
000000085538,이연주,이연주,이연주,원본,,,박사,2023,Feb.23,,황순일,,동남아시아 불전 연구 : 불전의 형성 배경과 Jambūpati sutta의 고찰을 중심으로,,,,동국대학교 일반대학원,260 p.,한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000085538,dept빈값+제목인도철학
000000085464,김출곤,김출곤,김출곤,원본,,,석사,2023,Feb.23,,황순일,,四無色定의 불교적 수용에 대한 비판적 연구,A Critical Study on the Buddhist Acceptance of four Formless Spheres,,,동국대학교 일반대학원,"iv, 149 p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000085464,dept빈값+제목인도철학
000000085844,박하정,박하정,박하정,원본,,,석사,2023,Feb.23,,황순일,,불교의 자틸라(Jaṭila) 비판을 통한 고행의 현대적 의미 고찰,A modern interpretation of asceticism through the Buddhist critics on Jaṭila,,,동국대학교 일반대학원,"iii, 92 p.",한국어,동국대학교 논문은 저작권에 의해 보호받습니다.,http://www.dcollection.net/handler/dgu/000000085844,dept빈값+제목인도철학
000000087673,한대성,한대성,한대성,원본,,,박사,2024,Feb.24,일반대학원 인도철학과,서왕모,,『숫타니파타』 ｢팔게품(八偈品)｣에 관한 연구,An Analysis of “the Aṭṭhakavagga” of Suttanipāta,"숫타니파타 , 팔게품 , 무견",181,동국대학교 일반대학원,"iv, 280 p.",한국어,동국대학교 논문은 저작권법에 의해 보호받습니다,http://www.dcollection.net/handler/dgu/000000087673,dept=인도철학
000000087739,오영국,오영국,오영국,원본,,,석사,2024,Feb.24,일반대학원 인도철학과,한재희,,인도-그리스 불교와 피로니즘에 관한 연구,A STUDY ON INDO-GREEK BUDDHISM AND PYRRHONISM,"인도-그리스 , 인도-그리스 불교 , 헬레니즘 , 피로니즘 , 불교",,동국대학교 일반대학원,87 p.,한국어,동국대학교 논문은 저작권법에 의해 보호받습니다,http://www.dcollection.net/handler/dgu/000000087739,dept=인도철학
000000087944,우연,우연,우연,원본,,,석사,2024,Feb.24,일반대학원 인도철학과,황순일,,스리랑카 캔디(Srilanka-Kandy) 부처님의 치아사리에 관한 연구,"The study of The Temple of the Sacred Tooth Relic in Kandy, Sri Lanka","스리랑카 , 켄디 , 부처님 , 치아사리 , 사리 분배 , 다바의식",181,동국대학교 일반대학원,"VIII, 63 p.",한국어,동국대학교 논문은 저작권법에 의해 보호받습니다,http://www.dcollection.net/handler/dgu/000000087944,dept=인도철학
000000087774,조하나,조하나,조하나,원본,,,석사,2024,Feb.24,일반대학원 인도철학과,황순일,,찟따 장자의 설법을 통한 초기불전 설법 연구 : 「찟따 상윳따(Citta Saṃyutta)」를 중심으로,A Study of the Householder Citta&#039;s Sermons in the Citta Saṃyutta,"니까야 , 상윳따 니까야 , 초기불교 , 초기불전 , 재가자 , 재가불자 , 재가불교 , 설법 , 찟따 장자 , 찟따 상윳따",181,동국대학교 일반대학원,123 p.,한국어,동국대학교 논문은 저작권법에 의해 보호받습니다,http://www.dcollection.net/handler/dgu/000000087774,dept=인도철학
000000089972,정현우,정현우,정현우,원본,,,석사,2025,Feb.25,일반대학원 인도철학과,황순일,,빨리 율장에 나타난 paṇḍaka연구 : 마하 박가를 중심으로,A Study of Paṇḍaka in the Pāli Vinaya:Focusing on the Mahāvagga,"비나야 , 초기불교 , 판다카",,동국대학교 일반대학원,54p,한국어,동국대학교 논문은 저작권법에 의해 보호받습니다,http://www.dcollection.net/handler/dgu/000000089972,dept=인도철학
000000092384,정우현,정우현,정우현,원본,,,석사,2026,Feb.26,일반대학원 인도철학과,고영섭,,Reinterpreting Asian Religious Philosophy through the Doctrine of Momentariness: An Integrative Study of Buddhist and Hindu Metaphysical and Soteriological Aims : The Unity of Alayavijñãna and Tathāgatagarbha in Wonhyo&#039;s Philosophy of One Mind,,,,동국대학교 일반대학원,404 p.,영어,동국대학교 논문은 저작권법에 의해 보호받습니다,http://www.dcollection.net/handler/dgu/000000092384,dept=인도철학
